bandwidth,threshold,ratio,recall,fn_count,fp_count
15,28,0.4,0.992,2,9
10,30,0.48,0.992,2,9
10,30,0.5,0.992,2,9
10,28,0.42,0.992,2,9
10,26,0.36,0.992,2,9
5,28,0.4,0.992,2,9
5,28,0.42,0.992,2,9
5,26,0.34,0.992,2,9
5,26,0.36,0.992,2,9
25,58,0.78,0.992,2,10
25,28,0.38,0.992,2,10
20,28,0.38,0.992,2,10
20,28,0.4,0.992,2,10
20,26,0.32,0.992,2,10
20,26,0.34,0.992,2,10
15,28,0.38,0.992,2,10
15,26,0.32,0.992,2,10
15,26,0.34,0.992,2,10
10,30,0.46,0.992,2,10
10,28,0.38,0.992,2,10
10,28,0.4,0.992,2,10
10,26,0.32,0.992,2,10
10,26,0.34,0.992,2,10
5,30,0.46,0.992,2,10
5,30,0.48,0.992,2,10
5,28,0.38,0.992,2,10
5,26,0.3,0.992,2,10
5,26,0.32,0.992,2,10
25,32,0.44,0.992,2,11
25,30,0.38,0.992,2,11
25,30,0.4,0.992,2,11
25,30,0.42,0.992,2,11
25,28,0.36,0.992,2,11
25,26,0.34,0.992,2,11
20,30,0.42,0.992,2,11
20,28,0.36,0.992,2,11
15,28,0.36,0.992,2,11
10,28,0.36,0.992,2,11
10,26,0.3,0.992,2,11
5,28,0.36,0.992,2,11
25,70,0.8,0.992,2,12
15,28,0.34,0.992,2,12
10,28,0.32,0.992,2,12
10,28,0.34,0.992,2,12
5,28,0.32,0.992,2,12
5,28,0.34,0.992,2,12
25,72,0.8,0.992,2,13
25,30,0.36,0.992,2,13
25,26,0.32,0.992,2,13
25,24,0.24,0.992,2,13
20,86,0.88,0.992,2,13
20,84,0.88,0.992,2,13
20,28,0.34,0.992,2,13
20,24,0.24,0.992,2,13
25,30,0.34,0.992,2,14
25,28,0.28,0.992,2,14
25,28,0.3,0.992,2,14
25,28,0.32,0.992,2,14
25,28,0.34,0.992,2,14
25,26,0.26,0.992,2,14
25,26,0.28,0.992,2,14
25,26,0.3,0.992,2,14
20,94,0.88,0.992,2,14
20,92,0.88,0.992,2,14
20,90,0.88,0.992,2,14
20,88,0.88,0.992,2,14
20,28,0.3,0.992,2,14
20,28,0.32,0.992,2,14
20,26,0.28,0.992,2,14
20,26,0.3,0.992,2,14
15,26,0.28,0.992,2,14
15,26,0.3,0.992,2,14
15,24,0.22,0.992,2,14
10,24,0.22,0.992,2,14
5,26,0.28,0.992,2,14
25,28,0.26,0.992,2,15
25,26,0.22,0.992,2,15
25,26,0.24,0.992,2,15
25,24,0.2,0.992,2,15
25,24,0.22,0.992,2,15
20,26,0.24,0.992,2,15
20,26,0.26,0.992,2,15
15,26,0.26,0.992,2,15
10,26,0.24,0.992,2,15
10,26,0.26,0.992,2,15
10,26,0.28,0.992,2,15
5,26,0.24,0.992,2,15
5,26,0.26,0.992,2,15
25,24,0.18,0.992,2,16
20,26,0.22,0.992,2,16
20,24,0.18,0.992,2,16
20,24,0.2,0.992,2,16
20,24,0.22,0.992,2,16
15,26,0.22,0.992,2,16
15,26,0.24,0.992,2,16
15,24,0.2,0.992,2,16
10,26,0.22,0.992,2,16
10,24,0.2,0.992,2,16
25,26,0.2,0.992,2,17
15,24,0.18,0.992,2,17
10,24,0.18,0.992,2,17
5,26,0.22,0.992,2,17
5,24,0.2,0.992,2,17
25,28,0.24,0.992,2,18
20,26,0.2,0.992,2,18
5,26,0.2,0.992,2,19
5,24,0.18,0.992,2,19
25,94,0.8200000000000001,0.992,2,20
25,96,0.8200000000000001,0.992,2,21
25,24,0.16,0.992,2,21
20,24,0.16,0.992,2,21
5,24,0.16,0.992,2,22
25,26,0.18,0.992,2,24
20,22,0.12,0.992,2,24
15,22,0.12,0.992,2,24
25,22,0.12,0.992,2,26
10,22,0.12,0.992,2,26
25,24,0.14,0.992,2,27
25,26,0.16,0.992,2,32
20,22,0.1,0.992,2,32
5,22,0.1,0.992,2,32
25,22,0.1,0.992,2,33
10,22,0.1,0.992,2,34
25,22,0.08,0.992,2,41
15,20,0.02,0.992,2,75
20,20,0.02,0.992,2,77
25,20,0.02,0.992,2,81
5,18,0.0,0.992,2,197
10,18,0.0,0.992,2,204
15,16,0.0,0.992,2,208
20,14,0.0,0.992,2,210
25,14,0.0,0.992,2,214
20,16,0.0,0.992,2,216
25,16,0.0,0.992,2,219
25,32,0.7000000000000001,0.988,3,2
25,22,0.56,0.988,3,2
25,20,0.44,0.988,3,2
25,20,0.46,0.988,3,2
25,20,0.48,0.988,3,2
25,20,0.5,0.988,3,2
25,18,0.3,0.988,3,2
25,18,0.32,0.988,3,2
25,18,0.34,0.988,3,2
20,34,0.78,0.988,3,2
20,32,0.76,0.988,3,2
20,30,0.68,0.988,3,2
20,30,0.7000000000000001,0.988,3,2
20,30,0.72,0.988,3,2
20,28,0.66,0.988,3,2
20,28,0.68,0.988,3,2
20,28,0.7000000000000001,0.988,3,2
20,28,0.72,0.988,3,2
20,26,0.64,0.988,3,2
20,26,0.66,0.988,3,2
20,26,0.68,0.988,3,2
20,26,0.7000000000000001,0.988,3,2
20,26,0.72,0.988,3,2
20,24,0.6,0.988,3,2
20,24,0.62,0.988,3,2
20,24,0.64,0.988,3,2
20,24,0.66,0.988,3,2
20,24,0.68,0.988,3,2
20,22,0.54,0.988,3,2
20,22,0.56,0.988,3,2
20,22,0.58,0.988,3,2
20,22,0.6,0.988,3,2
20,20,0.44,0.988,3,2
20,20,0.46,0.988,3,2
20,20,0.48,0.988,3,2
20,20,0.5,0.988,3,2
20,18,0.3,0.988,3,2
20,18,0.32,0.988,3,2
20,18,0.34,0.988,3,2
15,34,0.84,0.988,3,2
15,32,0.8,0.988,3,2
15,32,0.8200000000000001,0.988,3,2
15,30,0.68,0.988,3,2
15,30,0.7000000000000001,0.988,3,2
15,30,0.72,0.988,3,2
15,30,0.74,0.988,3,2
15,30,0.76,0.988,3,2
15,30,0.78,0.988,3,2
15,30,0.8,0.988,3,2
15,28,0.66,0.988,3,2
15,28,0.68,0.988,3,2
15,28,0.7000000000000001,0.988,3,2
15,28,0.72,0.988,3,2
15,28,0.74,0.988,3,2
15,28,0.76,0.988,3,2
15,26,0.64,0.988,3,2
15,26,0.66,0.988,3,2
15,26,0.68,0.988,3,2
15,26,0.7000000000000001,0.988,3,2
15,26,0.72,0.988,3,2
15,24,0.6,0.988,3,2
15,24,0.62,0.988,3,2
15,24,0.64,0.988,3,2
15,24,0.66,0.988,3,2
15,24,0.68,0.988,3,2
15,22,0.54,0.988,3,2
15,22,0.56,0.988,3,2
15,22,0.58,0.988,3,2
15,22,0.6,0.988,3,2
15,20,0.44,0.988,3,2
15,20,0.46,0.988,3,2
15,20,0.48,0.988,3,2
15,20,0.5,0.988,3,2
15,18,0.3,0.988,3,2
15,18,0.32,0.988,3,2
10,42,0.92,0.988,3,2
10,40,0.9,0.988,3,2
10,40,0.92,0.988,3,2
10,38,0.88,0.988,3,2
10,38,0.9,0.988,3,2
10,38,0.92,0.988,3,2
10,36,0.86,0.988,3,2
10,36,0.88,0.988,3,2
10,36,0.9,0.988,3,2
10,36,0.92,0.988,3,2
10,32,0.8,0.988,3,2
10,32,0.8200000000000001,0.988,3,2
10,30,0.68,0.988,3,2
10,30,0.7000000000000001,0.988,3,2
10,30,0.72,0.988,3,2
10,30,0.74,0.988,3,2
10,30,0.76,0.988,3,2
10,30,0.78,0.988,3,2
10,30,0.8,0.988,3,2
10,28,0.66,0.988,3,2
10,28,0.68,0.988,3,2
10,28,0.7000000000000001,0.988,3,2
10,28,0.72,0.988,3,2
10,28,0.74,0.988,3,2
10,28,0.76,0.988,3,2
10,28,0.78,0.988,3,2
10,26,0.62,0.988,3,2
10,26,0.64,0.988,3,2
10,26,0.66,0.988,3,2
10,26,0.68,0.988,3,2
10,26,0.7000000000000001,0.988,3,2
10,26,0.72,0.988,3,2
10,26,0.74,0.988,3,2
10,24,0.6,0.988,3,2
10,24,0.62,0.988,3,2
10,24,0.64,0.988,3,2
10,24,0.66,0.988,3,2
10,24,0.68,0.988,3,2
10,22,0.54,0.988,3,2
10,22,0.56,0.988,3,2
10,22,0.58,0.988,3,2
10,22,0.6,0.988,3,2
10,20,0.42,0.988,3,2
10,20,0.44,0.988,3,2
10,20,0.46,0.988,3,2
10,20,0.48,0.988,3,2
10,20,0.5,0.988,3,2
10,18,0.3,0.988,3,2
10,18,0.32,0.988,3,2
5,52,0.92,0.988,3,2
5,50,0.92,0.988,3,2
5,48,0.92,0.988,3,2
5,46,0.92,0.988,3,2
5,44,0.9,0.988,3,2
5,44,0.92,0.988,3,2
5,42,0.9,0.988,3,2
5,38,0.88,0.988,3,2
5,36,0.86,0.988,3,2
5,32,0.78,0.988,3,2
5,32,0.8,0.988,3,2
5,32,0.8200000000000001,0.988,3,2
5,30,0.68,0.988,3,2
5,30,0.7000000000000001,0.988,3,2
5,30,0.72,0.988,3,2
5,30,0.74,0.988,3,2
5,30,0.76,0.988,3,2
5,30,0.78,0.988,3,2
5,30,0.8,0.988,3,2
5,30,0.8200000000000001,0.988,3,2
5,28,0.66,0.988,3,2
5,28,0.68,0.988,3,2
5,28,0.7000000000000001,0.988,3,2
5,28,0.72,0.988,3,2
5,28,0.74,0.988,3,2
5,28,0.76,0.988,3,2
5,28,0.78,0.988,3,2
5,26,0.62,0.988,3,2
5,26,0.64,0.988,3,2
5,26,0.66,0.988,3,2
5,26,0.68,0.988,3,2
5,26,0.7000000000000001,0.988,3,2
5,26,0.72,0.988,3,2
5,26,0.74,0.988,3,2
5,26,0.76,0.988,3,2
5,24,0.58,0.988,3,2
5,24,0.6,0.988,3,2
5,24,0.62,0.988,3,2
5,24,0.64,0.988,3,2
5,24,0.66,0.988,3,2
5,24,0.68,0.988,3,2
5,24,0.7000000000000001,0.988,3,2
5,24,0.72,0.988,3,2
5,22,0.52,0.988,3,2
5,22,0.54,0.988,3,2
5,22,0.56,0.988,3,2
5,22,0.58,0.988,3,2
5,22,0.6,0.988,3,2
5,22,0.62,0.988,3,2
5,22,0.64,0.988,3,2
5,20,0.42,0.988,3,2
5,20,0.44,0.988,3,2
5,20,0.46,0.988,3,2
5,20,0.48,0.988,3,2
5,20,0.5,0.988,3,2
5,20,0.52,0.988,3,2
5,20,0.54,0.988,3,2
5,20,0.56,0.988,3,2
5,18,0.3,0.988,3,2
5,18,0.32,0.988,3,2
25,36,0.72,0.988,3,3
25,34,0.7000000000000001,0.988,3,3
25,32,0.68,0.988,3,3
25,24,0.58,0.988,3,3
25,22,0.46,0.988,3,3
25,22,0.48,0.988,3,3
25,22,0.5,0.988,3,3
25,22,0.52,0.988,3,3
25,22,0.54,0.988,3,3
25,20,0.36,0.988,3,3
25,20,0.38,0.988,3,3
25,20,0.4,0.988,3,3
25,20,0.42,0.988,3,3
25,18,0.28,0.988,3,3
20,30,0.66,0.988,3,3
20,24,0.56,0.988,3,3
20,24,0.58,0.988,3,3
20,22,0.46,0.988,3,3
20,22,0.48,0.988,3,3
20,22,0.5,0.988,3,3
20,22,0.52,0.988,3,3
20,20,0.34,0.988,3,3
20,20,0.36,0.988,3,3
20,20,0.38,0.988,3,3
20,20,0.4,0.988,3,3
20,20,0.42,0.988,3,3
20,18,0.26,0.988,3,3
20,18,0.28,0.988,3,3
20,16,0.22,0.988,3,3
15,30,0.66,0.988,3,3
15,24,0.56,0.988,3,3
15,24,0.58,0.988,3,3
15,22,0.46,0.988,3,3
15,22,0.48,0.988,3,3
15,22,0.5,0.988,3,3
15,22,0.52,0.988,3,3
15,20,0.32,0.988,3,3
15,20,0.34,0.988,3,3
15,20,0.36,0.988,3,3
15,20,0.38,0.988,3,3
15,20,0.4,0.988,3,3
15,20,0.42,0.988,3,3
15,18,0.26,0.988,3,3
15,18,0.28,0.988,3,3
15,16,0.22,0.988,3,3
15,16,0.24,0.988,3,3
10,30,0.66,0.988,3,3
10,24,0.56,0.988,3,3
10,24,0.58,0.988,3,3
10,22,0.44,0.988,3,3
10,22,0.46,0.988,3,3
10,22,0.48,0.988,3,3
10,22,0.5,0.988,3,3
10,22,0.52,0.988,3,3
10,20,0.32,0.988,3,3
10,20,0.34,0.988,3,3
10,20,0.36,0.988,3,3
10,20,0.38,0.988,3,3
10,20,0.4,0.988,3,3
10,18,0.26,0.988,3,3
10,18,0.28,0.988,3,3
10,16,0.24,0.988,3,3
5,30,0.66,0.988,3,3
5,28,0.64,0.988,3,3
5,24,0.54,0.988,3,3
5,24,0.56,0.988,3,3
5,22,0.42,0.988,3,3
5,22,0.44,0.988,3,3
5,22,0.46,0.988,3,3
5,22,0.48,0.988,3,3
5,22,0.5,0.988,3,3
5,20,0.3,0.988,3,3
5,20,0.32,0.988,3,3
5,20,0.34,0.988,3,3
5,20,0.36,0.988,3,3
5,20,0.38,0.988,3,3
5,20,0.4,0.988,3,3
5,18,0.26,0.988,3,3
5,18,0.28,0.988,3,3
5,16,0.24,0.988,3,3
25,42,0.74,0.988,3,4
25,36,0.7000000000000001,0.988,3,4
25,34,0.68,0.988,3,4
25,32,0.66,0.988,3,4
25,30,0.62,0.988,3,4
25,28,0.56,0.988,3,4
25,28,0.58,0.988,3,4
25,28,0.6,0.988,3,4
25,26,0.54,0.988,3,4
25,26,0.56,0.988,3,4
25,26,0.58,0.988,3,4
25,26,0.6,0.988,3,4
25,24,0.5,0.988,3,4
25,24,0.52,0.988,3,4
25,24,0.54,0.988,3,4
25,24,0.56,0.988,3,4
25,22,0.44,0.988,3,4
25,20,0.32,0.988,3,4
25,20,0.34,0.988,3,4
25,18,0.24,0.988,3,4
25,18,0.26,0.988,3,4
20,30,0.62,0.988,3,4
20,30,0.64,0.988,3,4
20,28,0.56,0.988,3,4
20,28,0.58,0.988,3,4
20,28,0.6,0.988,3,4
20,28,0.62,0.988,3,4
20,28,0.64,0.988,3,4
20,26,0.52,0.988,3,4
20,26,0.54,0.988,3,4
20,26,0.56,0.988,3,4
20,26,0.58,0.988,3,4
20,26,0.6,0.988,3,4
20,26,0.62,0.988,3,4
20,24,0.48,0.988,3,4
20,24,0.5,0.988,3,4
20,24,0.52,0.988,3,4
20,24,0.54,0.988,3,4
20,22,0.42,0.988,3,4
20,22,0.44,0.988,3,4
20,20,0.32,0.988,3,4
20,18,0.24,0.988,3,4
20,16,0.2,0.988,3,4
15,64,0.92,0.988,3,4
15,62,0.92,0.988,3,4
15,60,0.92,0.988,3,4
15,30,0.6,0.988,3,4
15,30,0.62,0.988,3,4
15,30,0.64,0.988,3,4
15,28,0.54,0.988,3,4
15,28,0.56,0.988,3,4
15,28,0.58,0.988,3,4
15,28,0.6,0.988,3,4
15,28,0.62,0.988,3,4
15,28,0.64,0.988,3,4
15,26,0.52,0.988,3,4
15,26,0.54,0.988,3,4
15,26,0.56,0.988,3,4
15,26,0.58,0.988,3,4
15,26,0.6,0.988,3,4
15,26,0.62,0.988,3,4
15,24,0.48,0.988,3,4
15,24,0.5,0.988,3,4
15,24,0.52,0.988,3,4
15,24,0.54,0.988,3,4
15,22,0.42,0.988,3,4
15,22,0.44,0.988,3,4
15,18,0.24,0.988,3,4
10,30,0.6,0.988,3,4
10,30,0.62,0.988,3,4
10,30,0.64,0.988,3,4
10,28,0.54,0.988,3,4
10,28,0.56,0.988,3,4
10,28,0.58,0.988,3,4
10,28,0.6,0.988,3,4
10,28,0.62,0.988,3,4
10,28,0.64,0.988,3,4
10,26,0.5,0.988,3,4
10,26,0.52,0.988,3,4
10,26,0.54,0.988,3,4
10,26,0.56,0.988,3,4
10,26,0.58,0.988,3,4
10,26,0.6,0.988,3,4
10,24,0.46,0.988,3,4
10,24,0.48,0.988,3,4
10,24,0.5,0.988,3,4
10,24,0.52,0.988,3,4
10,24,0.54,0.988,3,4
10,22,0.38,0.988,3,4
10,22,0.4,0.988,3,4
10,22,0.42,0.988,3,4
10,20,0.28,0.988,3,4
10,20,0.3,0.988,3,4
10,18,0.24,0.988,3,4
10,16,0.2,0.988,3,4
10,16,0.22,0.988,3,4
5,30,0.6,0.988,3,4
5,30,0.62,0.988,3,4
5,30,0.64,0.988,3,4
5,28,0.54,0.988,3,4
5,28,0.56,0.988,3,4
5,28,0.58,0.988,3,4
5,28,0.6,0.988,3,4
5,28,0.62,0.988,3,4
5,26,0.48,0.988,3,4
5,26,0.5,0.988,3,4
5,26,0.52,0.988,3,4
5,26,0.54,0.988,3,4
5,26,0.56,0.988,3,4
5,26,0.58,0.988,3,4
5,26,0.6,0.988,3,4
5,24,0.42,0.988,3,4
5,24,0.44,0.988,3,4
5,24,0.46,0.988,3,4
5,24,0.48,0.988,3,4
5,24,0.5,0.988,3,4
5,24,0.52,0.988,3,4
5,22,0.34,0.988,3,4
5,22,0.36,0.988,3,4
5,22,0.38,0.988,3,4
5,22,0.4,0.988,3,4
5,18,0.24,0.988,3,4
5,16,0.2,0.988,3,4
5,16,0.22,0.988,3,4
25,28,0.54,0.988,3,5
25,26,0.48,0.988,3,5
25,26,0.5,0.988,3,5
25,26,0.52,0.988,3,5
25,24,0.4,0.988,3,5
25,24,0.42,0.988,3,5
25,24,0.44,0.988,3,5
25,24,0.46,0.988,3,5
25,24,0.48,0.988,3,5
25,22,0.34,0.988,3,5
25,22,0.36,0.988,3,5
25,22,0.38,0.988,3,5
25,22,0.4,0.988,3,5
25,22,0.42,0.988,3,5
25,16,0.16,0.988,3,5
20,28,0.54,0.988,3,5
20,26,0.48,0.988,3,5
20,26,0.5,0.988,3,5
20,24,0.4,0.988,3,5
20,24,0.42,0.988,3,5
20,24,0.44,0.988,3,5
20,24,0.46,0.988,3,5
20,22,0.32,0.988,3,5
20,22,0.34,0.988,3,5
20,22,0.36,0.988,3,5
20,22,0.38,0.988,3,5
20,22,0.4,0.988,3,5
20,18,0.22,0.988,3,5
15,26,0.48,0.988,3,5
15,26,0.5,0.988,3,5
15,24,0.4,0.988,3,5
15,24,0.42,0.988,3,5
15,24,0.44,0.988,3,5
15,24,0.46,0.988,3,5
15,22,0.32,0.988,3,5
15,22,0.34,0.988,3,5
15,22,0.36,0.988,3,5
15,22,0.38,0.988,3,5
15,22,0.4,0.988,3,5
15,20,0.3,0.988,3,5
15,16,0.2,0.988,3,5
10,26,0.48,0.988,3,5
10,24,0.38,0.988,3,5
10,24,0.4,0.988,3,5
10,24,0.42,0.988,3,5
10,24,0.44,0.988,3,5
10,22,0.32,0.988,3,5
10,22,0.34,0.988,3,5
10,22,0.36,0.988,3,5
10,16,0.18,0.988,3,5
5,30,0.58,0.988,3,5
5,28,0.5,0.988,3,5
5,28,0.52,0.988,3,5
5,26,0.46,0.988,3,5
5,24,0.38,0.988,3,5
5,24,0.4,0.988,3,5
5,20,0.28,0.988,3,5
5,16,0.18,0.988,3,5
25,28,0.46,0.988,3,6
25,28,0.48,0.988,3,6
25,28,0.5,0.988,3,6
25,28,0.52,0.988,3,6
25,26,0.4,0.988,3,6
25,26,0.42,0.988,3,6
25,26,0.44,0.988,3,6
25,26,0.46,0.988,3,6
25,24,0.34,0.988,3,6
25,24,0.36,0.988,3,6
25,24,0.38,0.988,3,6
25,22,0.32,0.988,3,6
25,20,0.28,0.988,3,6
25,20,0.3,0.988,3,6
25,18,0.22,0.988,3,6
20,58,0.86,0.988,3,6
20,28,0.46,0.988,3,6
20,28,0.48,0.988,3,6
20,28,0.5,0.988,3,6
20,28,0.52,0.988,3,6
20,26,0.4,0.988,3,6
20,26,0.42,0.988,3,6
20,26,0.44,0.988,3,6
20,26,0.46,0.988,3,6
20,24,0.36,0.988,3,6
20,24,0.38,0.988,3,6
20,20,0.28,0.988,3,6
20,20,0.3,0.988,3,6
20,16,0.18,0.988,3,6
15,66,0.92,0.988,3,6
15,28,0.46,0.988,3,6
15,28,0.48,0.988,3,6
15,28,0.5,0.988,3,6
15,28,0.52,0.988,3,6
15,26,0.42,0.988,3,6
15,26,0.44,0.988,3,6
15,26,0.46,0.988,3,6
15,24,0.36,0.988,3,6
15,24,0.38,0.988,3,6
15,20,0.28,0.988,3,6
15,16,0.18,0.988,3,6
10,28,0.48,0.988,3,6
10,28,0.5,0.988,3,6
10,28,0.52,0.988,3,6
10,26,0.42,0.988,3,6
10,26,0.44,0.988,3,6
10,26,0.46,0.988,3,6
10,24,0.36,0.988,3,6
10,18,0.22,0.988,3,6
5,28,0.48,0.988,3,6
5,26,0.42,0.988,3,6
5,26,0.44,0.988,3,6
5,24,0.36,0.988,3,6
5,22,0.32,0.988,3,6
5,20,0.26,0.988,3,6
5,18,0.22,0.988,3,6
25,22,0.3,0.988,3,7
25,20,0.26,0.988,3,7
20,24,0.34,0.988,3,7
20,22,0.3,0.988,3,7
20,20,0.26,0.988,3,7
20,16,0.16,0.988,3,7
15,70,0.92,0.988,3,7
15,68,0.92,0.988,3,7
15,26,0.4,0.988,3,7
15,18,0.22,0.988,3,7
10,28,0.46,0.988,3,7
10,26,0.4,0.988,3,7
10,20,0.26,0.988,3,7
10,18,0.2,0.988,3,7
5,28,0.46,0.988,3,7
5,26,0.4,0.988,3,7
5,22,0.3,0.988,3,7
25,22,0.28,0.988,3,8
25,20,0.24,0.988,3,8
25,18,0.2,0.988,3,8
25,16,0.14,0.988,3,8
20,22,0.28,0.988,3,8
20,20,0.24,0.988,3,8
20,18,0.2,0.988,3,8
15,24,0.34,0.988,3,8
15,22,0.28,0.988,3,8
15,22,0.3,0.988,3,8
15,20,0.24,0.988,3,8
15,20,0.26,0.988,3,8
15,18,0.2,0.988,3,8
15,16,0.16,0.988,3,8
10,24,0.34,0.988,3,8
10,22,0.28,0.988,3,8
10,22,0.3,0.988,3,8
10,16,0.16,0.988,3,8
5,24,0.34,0.988,3,8
5,22,0.28,0.988,3,8
5,20,0.24,0.988,3,8
5,18,0.2,0.988,3,8
25,54,0.78,0.988,3,9
25,24,0.32,0.988,3,9
25,18,0.18,0.988,3,9
25,16,0.12,0.988,3,9
20,24,0.3,0.988,3,9
20,24,0.32,0.988,3,9
20,16,0.12,0.988,3,9
20,16,0.14,0.988,3,9
15,24,0.3,0.988,3,9
15,24,0.32,0.988,3,9
15,22,0.26,0.988,3,9
15,18,0.18,0.988,3,9
15,16,0.12,0.988,3,9
15,16,0.14,0.988,3,9
10,86,0.9400000000000001,0.988,3,9
10,84,0.9400000000000001,0.988,3,9
10,24,0.28,0.988,3,9
10,24,0.3,0.988,3,9
10,24,0.32,0.988,3,9
10,22,0.26,0.988,3,9
10,20,0.24,0.988,3,9
10,18,0.18,0.988,3,9
10,16,0.14,0.988,3,9
5,94,0.96,0.988,3,9
5,92,0.96,0.988,3,9
5,90,0.96,0.988,3,9
5,86,0.9400000000000001,0.988,3,9
5,84,0.9400000000000001,0.988,3,9
5,24,0.3,0.988,3,9
5,24,0.32,0.988,3,9
5,20,0.22,0.988,3,9
5,18,0.18,0.988,3,9
5,16,0.14,0.988,3,9
5,16,0.16,0.988,3,9
25,24,0.3,0.988,3,10
25,22,0.26,0.988,3,10
25,20,0.22,0.988,3,10
25,18,0.16,0.988,3,10
25,16,0.1,0.988,3,10
20,22,0.26,0.988,3,10
20,20,0.22,0.988,3,10
20,18,0.16,0.988,3,10
20,18,0.18,0.988,3,10
20,16,0.1,0.988,3,10
15,24,0.28,0.988,3,10
15,18,0.16,0.988,3,10
10,90,0.9400000000000001,0.988,3,10
10,88,0.9400000000000001,0.988,3,10
10,20,0.22,0.988,3,10
10,18,0.16,0.988,3,10
5,98,0.96,0.988,3,10
5,96,0.96,0.988,3,10
5,92,0.9400000000000001,0.988,3,10
5,90,0.9400000000000001,0.988,3,10
5,88,0.9400000000000001,0.988,3,10
5,24,0.28,0.988,3,10
5,22,0.26,0.988,3,10
5,18,0.16,0.988,3,10
25,24,0.28,0.988,3,11
25,22,0.24,0.988,3,11
25,20,0.18,0.988,3,11
25,20,0.2,0.988,3,11
20,80,0.88,0.988,3,11
20,78,0.88,0.988,3,11
20,24,0.28,0.988,3,11
20,22,0.24,0.988,3,11
15,20,0.22,0.988,3,11
10,94,0.9400000000000001,0.988,3,11
10,92,0.9400000000000001,0.988,3,11
10,16,0.12,0.988,3,11
5,94,0.9400000000000001,0.988,3,11
25,68,0.8,0.988,3,12
25,66,0.8,0.988,3,12
25,24,0.26,0.988,3,12
25,22,0.2,0.988,3,12
25,22,0.22,0.988,3,12
20,24,0.26,0.988,3,12
20,22,0.22,0.988,3,12
20,20,0.18,0.988,3,12
20,20,0.2,0.988,3,12
15,24,0.26,0.988,3,12
15,22,0.24,0.988,3,12
15,20,0.18,0.988,3,12
15,20,0.2,0.988,3,12
15,18,0.14,0.988,3,12
15,16,0.1,0.988,3,12
10,100,0.9400000000000001,0.988,3,12
10,98,0.9400000000000001,0.988,3,12
10,96,0.9400000000000001,0.988,3,12
10,24,0.26,0.988,3,12
10,22,0.22,0.988,3,12
10,22,0.24,0.988,3,12
10,20,0.18,0.988,3,12
10,20,0.2,0.988,3,12
10,18,0.14,0.988,3,12
10,16,0.1,0.988,3,12
5,100,0.9400000000000001,0.988,3,12
5,100,0.96,0.988,3,12
5,98,0.9400000000000001,0.988,3,12
5,96,0.9400000000000001,0.988,3,12
5,22,0.22,0.988,3,12
5,22,0.24,0.988,3,12
5,20,0.2,0.988,3,12
5,18,0.14,0.988,3,12
5,16,0.12,0.988,3,12
25,22,0.18,0.988,3,13
25,20,0.16,0.988,3,13
25,18,0.14,0.988,3,13
20,82,0.88,0.988,3,13
20,22,0.18,0.988,3,13
20,22,0.2,0.988,3,13
20,18,0.14,0.988,3,13
15,22,0.18,0.988,3,13
15,22,0.2,0.988,3,13
15,22,0.22,0.988,3,13
10,24,0.24,0.988,3,13
10,22,0.2,0.988,3,13
5,24,0.24,0.988,3,13
5,24,0.26,0.988,3,13
5,20,0.18,0.988,3,13
5,16,0.1,0.988,3,13
25,88,0.8200000000000001,0.988,3,14
25,20,0.14,0.988,3,14
25,18,0.12,0.988,3,14
20,22,0.16,0.988,3,14
20,20,0.14,0.988,3,14
20,20,0.16,0.988,3,14
20,18,0.12,0.988,3,14
15,24,0.24,0.988,3,14
15,22,0.16,0.988,3,14
15,20,0.14,0.988,3,14
15,20,0.16,0.988,3,14
15,18,0.12,0.988,3,14
10,22,0.16,0.988,3,14
10,22,0.18,0.988,3,14
10,20,0.16,0.988,3,14
5,22,0.2,0.988,3,14
10,16,0.08,0.988,3,15
5,24,0.22,0.988,3,15
5,22,0.18,0.988,3,15
5,20,0.16,0.988,3,15
25,90,0.8200000000000001,0.988,3,16
25,22,0.16,0.988,3,16
20,16,0.08,0.988,3,16
15,16,0.08,0.988,3,16
10,20,0.14,0.988,3,16
10,18,0.12,0.988,3,16
5,22,0.16,0.988,3,16
25,92,0.8200000000000001,0.988,3,17
25,20,0.12,0.988,3,17
25,16,0.08,0.988,3,17
20,20,0.12,0.988,3,17
20,18,0.1,0.988,3,17
15,14,0.06,0.988,3,17
10,14,0.06,0.988,3,17
5,18,0.12,0.988,3,17
25,18,0.1,0.988,3,18
15,22,0.14,0.988,3,18
15,20,0.12,0.988,3,18
15,18,0.1,0.988,3,18
5,20,0.14,0.988,3,18
5,18,0.1,0.988,3,18
5,16,0.08,0.988,3,18
25,22,0.14,0.988,3,19
20,22,0.14,0.988,3,19
10,22,0.14,0.988,3,19
10,20,0.12,0.988,3,19
10,18,0.1,0.988,3,19
5,20,0.12,0.988,3,19
5,14,0.06,0.988,3,19
5,22,0.14,0.988,3,20
25,20,0.1,0.988,3,23
15,16,0.06,0.988,3,23
10,16,0.06,0.988,3,23
5,20,0.1,0.988,3,23
25,16,0.06,0.988,3,24
25,14,0.04,0.988,3,24
20,20,0.1,0.988,3,24
20,16,0.06,0.988,3,24
15,20,0.1,0.988,3,24
15,18,0.08,0.988,3,24
15,14,0.04,0.988,3,24
10,20,0.1,0.988,3,24
10,14,0.04,0.988,3,24
